PVI;Station;Easting;Northing;elev_exist;elev_des;elev_diff;d_eastAxe
1335;38350;181293.10410000000;650136.88720000000;35.09300000000;7.14100000000;27.95100000000;-14.99996975330
1336;38360;181291.87530000000;650126.96300000000;35.38700000000;7.13000000000;28.25700000000;-14.99997366110
1337;38370;181290.64650000000;650117.03880000000;35.22900000000;7.11900000000;28.11000000000;-14.99997756910
1338;38380;181289.41770000000;650107.11460000000;35.16100000000;7.10800000000;28.05300000000;-14.99998147690
1339;38390;181288.18890000000;650097.19040000000;35.13800000000;7.09700000000;28.04100000000;-14.99998538480
1340;38400;181286.96010000000;650087.26610000000;35.21700000000;7.08600000000;28.13100000000;-14.99997700470
1341;38410;181285.73130000000;650077.34190000000;34.99600000000;7.07500000000;27.92100000000;-14.99998091260
1342;38420;181284.50250000000;650067.41770000000;34.90700000000;7.06400000000;27.84300000000;-14.99998482050
1343;38430;181283.27370000000;650057.49350000000;34.86400000000;7.05300000000;27.81100000000;-14.99998872840
1344;38440;181282.04490000000;650047.56930000000;34.82000000000;7.04200000000;27.77800000000;-14.99999263620
1345;38450;181280.81610000000;650037.64510000000;34.83600000000;7.03100000000;27.80500000000;-14.99999654410
1346;38460;181279.58730000000;650027.72090000000;34.90200000000;7.02000000000;27.88200000000;-15.00000045200
1347;38470;181278.35850000000;650017.79660000000;34.89100000000;7.00900000000;27.88200000000;-14.99999207190
1348;38480;181277.12970000000;650007.87240000000;34.80200000000;6.99800000000;27.80300000000;-14.99999597980
1349;38490;181275.90090000000;649997.94820000000;34.62600000000;6.98700000000;27.63900000000;-14.99999988770
1350;38500;181274.67210000000;649988.02400000000;34.44600000000;6.97600000000;27.47000000000;-15.00000379550
1351;38510;181273.44330000000;649978.09980000000;34.25200000000;6.96500000000;27.28700000000;-15.00000770340
1352;38520;181272.21450000000;649968.17560000000;34.13900000000;6.95400000000;27.18400000000;-15.00001161130
1353;38530;181270.98570000000;649958.25130000000;34.31500000000;6.94300000000;27.37200000000;-15.00000323120
1354;38540;181269.75690000000;649948.32710000000;34.42800000000;6.93200000000;27.49600000000;-15.00000713910
1355;38550;181268.52810000000;649938.40290000000;34.50800000000;6.92100000000;27.58700000000;-15.00001104700
1356;38560;181267.29930000000;649928.47870000000;33.96500000000;6.91000000000;27.05500000000;-15.00001495480
1357;38570;181266.07050000000;649918.55450000000;33.86800000000;6.89900000000;26.96900000000;-15.00001886280
1358;38580;181264.84170000000;649908.63030000000;33.84900000000;6.88800000000;26.96100000000;-15.00002277060
1359;38590;181263.61290000000;649898.70610000000;34.46100000000;6.87700000000;27.58400000000;-15.00002667850
1360;38600;181262.38410000000;649888.78180000000;33.87700000000;6.86600000000;27.01100000000;-15.00001829840
1361;38610;181261.15530000000;649878.85760000000;34.07900000000;6.85500000000;27.22400000000;-15.00002220630
1362;38620;181259.92650000000;649868.93340000000;34.30700000000;6.84400000000;27.46300000000;-15.00002611420
1363;38630;181258.69770000000;649859.00920000000;34.34300000000;6.83300000000;27.51000000000;-15.00003002210
1364;38640;181257.46930000000;649849.08490000000;34.39200000000;6.82200000000;27.57000000000;-14.99962467330
1365;38650;181256.27140000000;649839.15690000000;34.44200000000;6.81100000000;27.63100000000;-14.96849581170
1366;38660;181255.12320000000;649829.22310000000;34.45200000000;6.80000000000;27.65200000000;-14.88733089570
1367;38670;181254.02470000000;649819.28360000000;34.40800000000;6.78900000000;27.61900000000;-14.75614221320
1368;38680;181252.97580000000;649809.33880000000;34.37700000000;6.77800000000;27.59900000000;-14.57507815850
1369;38690;181251.95670000000;649799.39090000000;34.34700000000;6.76700000000;27.58000000000;-14.36405901370
1370;38700;181250.93790000000;649789.44290000000;34.30100000000;6.75600000000;27.54500000000;-14.15272985450
1371;38710;181249.91900000000;649779.49490000000;34.25600000000;6.74500000000;27.51100000000;-13.94149993760
1372;38720;181248.87410000000;649769.54970000000;34.21000000000;6.73400000000;27.47600000000;-13.75641704460
1373;38730;181247.77950000000;649759.60980000000;34.16100000000;6.72300000000;27.43800000000;-13.62130876610
1374;38740;181246.63530000000;649749.67550000000;34.11100000000;6.71200000000;27.39900000000;-13.53611272390
1375;38750;181245.44130000000;649739.74700000000;34.07900000000;6.70100000000;27.37800000000;-13.50105197830
1376;38760;181244.21350000000;649729.82270000000;34.07000000000;6.69000000000;27.38000000000;-13.50005117660
1377;38770;181242.98480000000;649719.89850000000;34.06200000000;6.67900000000;27.38300000000;-13.49995584240
1378;38780;181241.75600000000;649709.97420000000;34.02100000000;6.66800000000;27.35300000000;-13.49994746230
1379;38790;181240.52720000000;649700.05000000000;33.92300000000;6.65700000000;27.26600000000;-13.49995137020
1380;38800;181239.29840000000;649690.12580000000;33.91000000000;6.64600000000;27.26400000000;-13.49995527810
1381;38810;181238.06960000000;649680.20160000000;33.90600000000;6.63500000000;27.27100000000;-13.49995918600
1382;38820;181236.84080000000;649670.27740000000;33.90200000000;6.62400000000;27.27800000000;-13.49996309380
1383;38830;181235.61200000000;649660.35320000000;33.85900000000;6.61300000000;27.24700000000;-13.49996700170
1384;38840;181234.38320000000;649650.42890000000;33.80200000000;6.60200000000;27.20000000000;-13.49995862160
1385;38850;181233.15440000000;649640.50470000000;33.74500000000;6.59100000000;27.15400000000;-13.49996252950
1386;38860;181231.92560000000;649630.58050000000;33.68900000000;6.58000000000;27.10900000000;-13.49996643740
1387;38870;181230.69680000000;649620.65630000000;33.69000000000;6.56900000000;27.12100000000;-13.49997034520
1388;38880;181229.46800000000;649610.73210000000;33.69100000000;6.55900000000;27.13200000000;-13.49997425310
1389;38890;181228.23920000000;649600.80790000000;33.69200000000;6.55200000000;27.14000000000;-13.49997816100
1390;38900;181227.01040000000;649590.88370000000;33.69300000000;6.54900000000;27.14400000000;-13.49998206890
1391;38910;181225.78160000000;649580.95940000000;33.69300000000;6.54900000000;27.14400000000;-13.49997368880
1392;38920;181224.55280000000;649571.03520000000;33.67600000000;6.54900000000;27.12700000000;-13.49997759670
1393;38930;181223.32400000000;649561.11100000000;33.65600000000;6.54900000000;27.10700000000;-13.49998150460
1394;38940;181222.09520000000;649551.18680000000;33.63300000000;6.54900000000;27.08400000000;-13.49998541240
1395;38950;181220.86640000000;649541.26260000000;33.61000000000;6.54900000000;27.06100000000;-13.49998932030
1396;38960;181219.63760000000;649531.33840000000;33.56700000000;6.54900000000;27.01800000000;-13.49999322820
1397;38970;181218.40880000000;649521.41410000000;33.53400000000;6.54900000000;26.98500000000;-13.49998484810
1398;38980;181217.18000000000;649511.48990000000;33.47800000000;6.54900000000;26.92900000000;-13.49998875600
1399;38990;181215.95120000000;649501.56570000000;33.39400000000;6.54900000000;26.84500000000;-13.49999266390
1400;39000;181214.72240000000;649491.64150000000;33.13800000000;6.54900000000;26.58900000000;-13.49999657180
1401;39010;181213.49360000000;649481.71730000000;33.11600000000;6.54900000000;26.56700000000;-13.50000047960
1402;39020;181212.26480000000;649471.79310000000;33.32600000000;6.54900000000;26.77700000000;-13.50000438750
1403;39030;181211.03600000000;649461.86890000000;33.36200000000;6.54900000000;26.81300000000;-13.50000829540
1404;39040;181209.80720000000;649451.94460000000;33.31100000000;6.54900000000;26.76200000000;-13.49999991530
1405;39050;181208.57840000000;649442.02040000000;33.26000000000;6.54900000000;26.71100000000;-13.50000382320
1406;39060;181207.34960000000;649432.09620000000;33.21700000000;6.54900000000;26.66800000000;-13.50000773110
1407;39070;181206.12080000000;649422.17200000000;33.17800000000;6.54900000000;26.62900000000;-13.50001163890
1408;39080;181204.89200000000;649412.24780000000;33.12700000000;6.54900000000;26.57800000000;-13.50001554680
1409;39090;181203.66320000000;649402.32360000000;33.09500000000;6.54900000000;26.54600000000;-13.50001945470
1410;39100;181202.43440000000;649392.39930000000;33.08900000000;6.54900000000;26.54000000000;-13.50001107460
1411;39110;181201.20560000000;649382.47510000000;33.07600000000;6.54900000000;26.52700000000;-13.50001498250
1412;39120;181199.97680000000;649372.55090000000;33.06400000000;6.53900000000;26.52600000000;-13.50001889030
1413;39130;181198.74800000000;649362.62670000000;33.05900000000;6.50800000000;26.55100000000;-13.50002279830
1414;39140;181197.51920000000;649352.70250000000;33.05600000000;6.45800000000;26.59800000000;-13.50002670610
1415;39150;181196.29040000000;649342.77830000000;32.99700000000;6.38700000000;26.61000000000;-13.50003061400
1416;39160;181195.06160000000;649332.85400000000;32.92800000000;6.29700000000;26.63100000000;-13.50002223390
1417;39170;181193.83280000000;649322.92980000000;32.85800000000;6.19700000000;26.66100000000;-13.50002614180
1418;39180;181192.60400000000;649313.00560000000;32.79700000000;6.09700000000;26.70000000000;-13.50003004970
1419;39190;181191.37520000000;649303.08140000000;32.74600000000;5.99700000000;26.74900000000;-13.50003395750
1420;39200;181190.14640000000;649293.15720000000;32.68000000000;5.89700000000;26.78300000000;-13.50003786540
1421;39210;181188.91760000000;649283.23300000000;32.74300000000;5.79700000000;26.94700000000;-13.50004177330
1422;39220;181187.68920000000;649273.30870000000;32.70500000000;5.69700000000;27.00800000000;-13.50210883410
1423;39230;181186.47520000000;649263.38270000000;32.65800000000;5.59700000000;27.06100000000;-13.50548528620
1424;39240;181185.30690000000;649253.45120000000;32.58900000000;5.49700000000;27.09200000000;-13.50810686360
1425;39250;181184.21670000000;649243.51080000000;32.52200000000;5.39700000000;27.12500000000;-13.56180003330
1426;39260;181183.22320000000;649233.56030000000;32.42700000000;5.29700000000;27.13100000000;-13.65769638710
1427;39270;181182.32770000000;649223.60060000000;32.33900000000;5.19700000000;27.14200000000;-13.65516251740
1428;39280;181181.53010000000;649213.63250000000;32.25000000000;5.09700000000;27.15300000000;-13.55436986300
1429;39290;181180.83050000000;649203.65700000000;32.16100000000;4.99700000000;27.16400000000;-13.59806302680
1430;39300;181180.22920000000;649193.67510000000;32.05000000000;4.89700000000;27.15300000000;-13.66678223800
1431;39310;181179.72600000000;649183.68780000000;31.93700000000;4.79700000000;27.14000000000;-13.63725307890
1432;39320;181179.32110000000;649173.69610000000;31.82500000000;4.69700000000;27.12800000000;-13.50932910290
1433;39330;181179.01020000000;649163.70090000000;31.80400000000;4.59700000000;27.20700000000;-13.50125660670
1434;39340;181178.76760000000;649153.70390000000;31.78600000000;4.49700000000;27.28900000000;-13.50110981850
1435;39350;181178.56040000000;649143.70600000000;31.77200000000;4.39700000000;27.37600000000;-13.50050596050
1436;39360;181178.36020000000;649133.70800000000;31.63200000000;4.29700000000;27.33600000000;-13.49995885220
1437;39370;181178.15990000000;649123.71010000000;31.49700000000;4.19700000000;27.30100000000;-13.49999606000
1438;39380;181177.95960000000;649113.71210000000;31.41200000000;4.09700000000;27.31500000000;-13.50003126500
1439;39390;181177.75940000000;649103.71410000000;31.31800000000;3.99700000000;27.32200000000;-13.49996649010
1440;39400;181177.55910000000;649093.71610000000;31.24400000000;3.89700000000;27.34700000000;-13.50000169520
1441;39410;181177.35880000000;649083.71810000000;31.18000000000;3.79700000000;27.38300000000;-13.50003690030
1442;39420;181177.15860000000;649073.72010000000;31.11800000000;3.69700000000;27.42100000000;-13.49997212540
1443;39430;181176.95830000000;649063.72210000000;31.06300000000;3.59700000000;27.46600000000;-13.50000733050
1444;39440;181176.75800000000;649053.72410000000;31.02800000000;3.49700000000;27.53200000000;-13.50004253550
1445;39450;181176.55780000000;649043.72610000000;30.95800000000;3.39700000000;27.56100000000;-13.49997776070
1446;39460;181176.35750000000;649033.72810000000;30.86600000000;3.29700000000;27.56900000000;-13.50001296570
1447;39470;181176.15620000000;649023.73010000000;30.78900000000;3.19700000000;27.59200000000;-13.49723959790
1448;39480;181175.92650000000;649013.73280000000;30.74100000000;3.09700000000;27.64400000000;-13.49500116770
1449;39490;181175.61440000000;649003.73770000000;30.69700000000;2.99700000000;27.70000000000;-13.50044177400
1450;39500;181175.16590000000;648993.74790000000;30.65100000000;2.89700000000;27.75500000000;-13.43143816810
1451;39510;181174.55310000000;648983.76680000000;30.58600000000;2.79700000000;27.79000000000;-13.42799804310
1452;39520;181173.77500000000;648973.79720000000;30.55700000000;2.69700000000;27.86000000000;-13.43969711080
1453;39530;181172.83160000000;648963.84190000000;30.53500000000;2.59700000000;27.93800000000;-13.42159612110
1454;39540;181171.72340000000;648953.90360000000;30.45400000000;2.49700000000;27.95700000000;-13.44941270410
1455;39550;181170.45060000000;648943.98510000000;30.37900000000;2.39700000000;27.98300000000;-13.41649614900
1456;39560;181169.01360000000;648934.08900000000;30.29600000000;2.29700000000;27.99900000000;-13.46034991270
1457;39570;181167.41270000000;648924.21810000000;30.32700000000;2.21500000000;28.11200000000;-13.41270355110
1458;39580;181165.64850000000;648914.37510000000;30.27000000000;2.17300000000;28.09700000000;-13.47257818940
1459;39590;181163.72130000000;648904.56260000000;30.20700000000;2.17200000000;28.03500000000;-13.41014961970
1460;39600;181161.63170000000;648894.78350000000;30.14500000000;2.20900000000;27.93600000000;-13.49754022340
1461;39610;181159.39260000000;648885.03750000000;30.07700000000;2.25900000000;27.81800000000;-13.49249341200
1462;39620;181157.05200000000;648875.31530000000;30.00700000000;2.30900000000;27.69800000000;-13.49393925580
1463;39630;181154.66360000000;648865.60470000000;29.93600000000;2.35900000000;27.57700000000;-13.50001262150
1464;39640;181152.26900000000;648855.89560000000;29.88000000000;2.40900000000;27.47100000000;-13.49997701480
1465;39650;181149.87440000000;648846.18660000000;29.87500000000;2.45900000000;27.41600000000;-13.49996535430
1466;39660;181147.47970000000;648836.47750000000;29.93600000000;2.50900000000;27.42700000000;-13.50002683810
1467;39670;181145.08510000000;648826.76850000000;29.99900000000;2.55900000000;27.44000000000;-13.50001517760
1468;39680;181142.69050000000;648817.05940000000;30.04800000000;2.60900000000;27.44000000000;-13.49997957080
1469;39690;181140.29590000000;648807.35040000000;29.96700000000;2.65900000000;27.30800000000;-13.49996791030
1470;39700;181137.90120000000;648797.64130000000;29.86400000000;2.70900000000;27.15500000000;-13.50002939410
1471;39710;181135.50660000000;648787.93220000000;29.76100000000;2.75900000000;27.00200000000;-13.49999378740
1472;39720;181133.11200000000;648778.22320000000;29.65800000000;2.80900000000;26.85000000000;-13.49998212690
